NUMERO_POLICE,DATE_EFFET_DT,DATE_EXPIRATION_DT,ANNEE,TYPE,WILAYA_CODE,WILAYA,COMMUNE_CODE,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE,ZONE_RPA,ZONE_SCORE,PML_RATE,PML_EXPOSE
35206003230022,2023-04-04,2024-04-03,2023,Installation Industrielle,9,BLIDA,354,LARBAA BLIDA,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
22202003230057,2023-07-30,2024-07-29,2023,Installation Industrielle,22,SIDI BEL ABBES,1223,SIDI BEL ABBES,1000000.0,2500.0,Zone I,1.0,0.05,50000.0
21201003230076,2023-07-24,2024-07-23,2023,Installation Industrielle,21,SKIKDA,1265,HAMADI KROUMA,2100000.0,2500.0,Zone IIa,2.0,0.12,252000.0
09306003230016,2023-01-17,2024-01-16,2023,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
34303003230007,2023-01-05,2024-01-04,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
16311003230474,2023-12-25,2024-12-24,2023,Installation Industrielle,16,ALGER,137,LES EUCALYPTUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25309003230214,2023-10-25,2024-10-24,2023,Installation Industrielle,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
19306003230094,2023-01-23,2024-01-22,2023,Installation Industrielle,19,SETIF,1140,BAZER SAKRA,37800000.0,16254.0,Zone IIa,2.0,0.12,4536000.0
16340003230407,2023-12-18,2024-12-17,2023,Installation Industrielle,35,BOUMERDES,459,KHEMIS EL KHECHNA,20500000.0,9635.0,Zone IIb,3.0,0.2,4100000.0
34303003230014,2023-01-16,2024-01-15,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
16331003230228,2023-07-26,2024-07-25,2023,Installation Industrielle,16,ALGER,119,DAR EL BEIDA,12000000.0,6000.0,Zone III,4.0,0.3,3600000.0
23302013230082,2023-07-25,2024-07-24,2023,Installation Industrielle,23,ANNABA,156,ANNABA,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
09306003230226,2023-08-01,2024-07-31,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
25309003240009,2024-01-15,2025-01-14,2024,Installation Industrielle,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003230537,2023-12-24,2024-12-23,2023,Installation Industrielle,42,TIPAZA,1404,HADJOUT,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
19306003230182,2023-02-15,2024-02-14,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,70000000.0,-30100.0,Zone IIa,2.0,0.12,8400000.0
19306003230182,2023-02-15,2024-02-14,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,70000000.0,30100.0,Zone IIa,2.0,0.12,8400000.0
15305013230061,2023-04-06,2024-04-05,2023,Installation Industrielle,15,TIZI OUZOU,1503,TIZI OUZOU,2000000.0,2500.0,Zone IIa,2.0,0.12,240000.0
19306023230002,2023-01-30,2024-01-29,2023,Installation Industrielle,19,SETIF,1149,BIR EL ARCH,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
02301003230084,2023-09-20,2024-09-19,2023,Installation Industrielle,38,TISSEMSILT,1438,TISSEMSILT,79264154.8,0.0,Zone IIa,2.0,0.12,9511698.576
09306003230204,2023-07-06,2024-07-05,2023,Installation Industrielle,9,BLIDA,352,GUERROUAOU,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
25307003230034,2023-03-07,2024-03-06,2023,Installation Industrielle,25,CONSTANTINE,514,DIDOUCHE MOURAD,2000000.0,2500.0,Zone IIa,2.0,0.12,240000.0
31202003230053,2023-05-18,2024-05-17,2023,Installation Industrielle,31,ORAN,1003,BIR EL DJIR,8000000.0,3440.0,Zone IIa,2.0,0.12,960000.0
16335003230169,2023-05-22,2024-05-21,2023,Installation Industrielle,16,ALGER,114,BORDJ EL KIFFAN,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
31202003230005,2023-01-16,2024-01-15,2023,Installation Industrielle,48,RELIZANE,1104,SIDI KHETTAB,373521464.65,160614.23,Zone IIa,2.0,0.12,44822575.757999994
23302003240002,2024-01-02,2025-01-01,2024,Installation Industrielle,23,ANNABA,162,EL BOUNI,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
19306003230779,2023-09-04,2024-09-03,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,105700000.0,45451.0,Zone IIa,2.0,0.12,12684000.0
16245003230068,2023-10-10,2024-10-09,2023,Installation Industrielle,31,ORAN,1019,ORAN,3733292447.1,-1605315.75,Zone IIa,2.0,0.12,447995093.65199995
16245003230068,2023-10-10,2024-10-09,2023,Installation Industrielle,31,ORAN,1019,ORAN,3733292447.1,1605315.75,Zone IIa,2.0,0.12,447995093.65199995
16245003220080,2023-01-01,2023-12-31,2023,Installation Industrielle,19,SETIF,1182,SETIF,631847563.69,0.0,Zone IIa,2.0,0.12,75821707.6428
19306003231104,2023-11-20,2024-11-19,2023,Installation Industrielle,19,SETIF,1140,BAZER SAKRA,80000000.0,34400.0,Zone IIa,2.0,0.12,9600000.0
16335003230143,2023-04-25,2024-04-24,2023,Installation Industrielle,35,BOUMERDES,465,OULED MOUSSA,8000000.0,3760.0,Zone IIb,3.0,0.2,1600000.0
19309003230163,2023-02-24,2024-02-23,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,20000000.0,8600.0,Zone IIa,2.0,0.12,2400000.0
34303003230048,2023-04-03,2024-04-02,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
09306003230219,2023-07-17,2024-07-16,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
34303003230005,2023-01-05,2024-01-04,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
35303053230105,2023-05-17,2024-05-16,2023,Installation Industrielle,35,BOUMERDES,471,TIDJELABINE,1051286502.0,-525643.25,Zone III,4.0,0.3,315385950.59999996
44301003230101,2023-12-04,2024-12-03,2023,Installation Industrielle,44,AIN DEFLA,34,AIN-DEFLA,1650000.0,2500.0,Zone IIb,3.0,0.2,330000.0
43303013230092,2023-08-02,2024-08-01,2023,Installation Industrielle,4,OUM EL BOUAGHI,1050,AIN MLILA,1500000.0,2500.0,Zone I,1.0,0.05,75000.0
39201003230025,2023-03-07,2024-03-06,2023,Installation Industrielle,39,EL OUED,586,EL OUED,38137000.0,14110.69,Zone 0,0.0,0.01,381370.0
14301003230365,2023-12-24,2024-12-23,2023,Installation Industrielle,14,TIARET,1384,TIARET,2000000.0,2500.0,Zone I,1.0,0.05,100000.0
09306003230085,2023-03-07,2024-03-06,2023,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
09306003230145,2023-05-08,2024-05-07,2023,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
39201003230025,2023-03-08,2024-03-06,2023,Installation Industrielle,39,EL OUED,586,EL OUED,38137000.0,0.0,Zone 0,0.0,0.01,381370.0
19306013230066,2023-10-16,2024-10-15,2023,Installation Industrielle,19,SETIF,1149,BIR EL ARCH,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
14301003230341,2023-12-11,2024-12-10,2023,Installation Industrielle,14,TIARET,1384,TIARET,1100000.0,2500.0,Zone I,1.0,0.05,55000.0
35302003230017,2023-04-11,2024-04-10,2023,Installation Industrielle,35,BOUMERDES,469,TAOURGA,1000000.0,2500.0,Zone IIb,3.0,0.2,200000.0
34303003230137,2023-11-23,2024-11-22,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
35302003230003,2023-02-05,2024-02-04,2023,Installation Industrielle,35,BOUMERDES,469,TAOURGA,1000000.0,2500.0,Zone IIb,3.0,0.2,200000.0
16340003230275,2023-08-28,2024-08-27,2023,Installation Industrielle,35,BOUMERDES,456,EL KHARROUBA,21000000.0,9870.0,Zone IIb,3.0,0.2,4200000.0
15304003230211,2023-06-11,2024-06-10,2023,Installation Industrielle,15,TIZI OUZOU,1504,TIZI RACHED,110000000.0,47300.0,Zone IIa,2.0,0.12,13200000.0
16245003230068,2023-10-10,2024-10-09,2023,Installation Industrielle,31,ORAN,1019,ORAN,3733292447.1,1605315.75,Zone IIa,2.0,0.12,447995093.65199995
34301003230444,2023-10-29,2024-10-28,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,5000000.0,2500.0,Zone IIa,2.0,0.12,600000.0
35303053230105,2023-05-17,2024-05-16,2023,Installation Industrielle,35,BOUMERDES,471,TIDJELABINE,1051286502.0,525643.25,Zone III,4.0,0.3,315385950.59999996
15304003230210,2023-06-11,2024-06-10,2023,Installation Industrielle,15,TIZI OUZOU,1504,TIZI RACHED,105000000.0,45150.0,Zone IIa,2.0,0.12,12600000.0
16309033230172,2023-12-14,2024-12-13,2023,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,12000000.0,6000.0,Zone III,4.0,0.3,3600000.0
09306003230105,2023-04-01,2024-03-31,2023,Installation Industrielle,9,BLIDA,342,BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
19306003231146,2023-11-29,2024-11-28,2023,Installation Industrielle,19,SETIF,1182,SETIF,48000000.0,20640.0,Zone IIa,2.0,0.12,5760000.0
09306003230286,2023-09-26,2024-09-25,2023,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
14301003230374,2023-12-28,2024-12-27,2023,Installation Industrielle,14,TIARET,1384,TIARET,13000000.0,5200.0,Zone I,1.0,0.05,650000.0
34303003230103,2023-08-31,2024-08-30,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
23302013230072,2023-06-21,2024-06-20,2023,Installation Industrielle,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16340003230330,2023-10-09,2024-10-08,2023,Installation Industrielle,35,BOUMERDES,459,KHEMIS EL KHECHNA,18000000.0,8460.0,Zone IIb,3.0,0.2,3600000.0
23302063230022,2023-04-29,2024-04-28,2023,Installation Industrielle,36,EL TAREF,621,ECHATT,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
09306003230177,2023-06-08,2024-06-07,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
09306003230081,2023-03-07,2024-03-06,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
09306003230289,2023-10-01,2024-09-30,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
35206003230070,2023-10-14,2024-10-13,2023,Installation Industrielle,34,B.B ARRERIDJ,385,MEDJANA,2000000.0,2500.0,Zone IIa,2.0,0.12,240000.0
14301003230317,2023-11-12,2024-11-11,2023,Installation Industrielle,14,TIARET,1384,TIARET,8771482.0,3508.59,Zone I,1.0,0.05,438574.10000000003
15308003230104,2023-02-16,2024-02-15,2023,Installation Industrielle,15,TIZI OUZOU,1503,TIZI OUZOU,40000000.0,21200.0,Zone IIa,2.0,0.12,4800000.0
15304003230211,2023-06-11,2024-06-10,2023,Installation Industrielle,15,TIZI OUZOU,1504,TIZI RACHED,110000000.0,0.0,Zone IIa,2.0,0.12,13200000.0
34303003230071,2023-05-29,2024-05-28,2023,Installation Industrielle,34,B.B ARRERIDJ,374,EL ANSEUR,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
19306003230286,2023-03-23,2024-03-22,2023,Installation Industrielle,19,SETIF,1182,SETIF,5800000.0,2500.0,Zone IIa,2.0,0.12,696000.0
22202003230073,2023-10-19,2024-10-18,2023,Installation Industrielle,22,SIDI BEL ABBES,1223,SIDI BEL ABBES,1000000.0,2500.0,Zone I,1.0,0.05,50000.0
26301013230135,2023-05-30,2024-05-29,2023,Installation Industrielle,26,MEDEA,827,DRAA ESSMAR,24000000.0,10320.0,Zone IIa,2.0,0.12,2880000.0
09306003230088,2023-03-11,2024-03-10,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
16331003230299,2023-09-20,2024-09-19,2023,Installation Industrielle,16,ALGER,126,EL HARRACH,48000000.0,24000.0,Zone III,4.0,0.3,14400000.0
09306003230244,2023-08-14,2024-08-13,2023,Installation Industrielle,9,BLIDA,340,BENI MERED,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
35302003230012,2023-03-12,2024-03-11,2023,Installation Industrielle,35,BOUMERDES,469,TAOURGA,1000000.0,2500.0,Zone IIb,3.0,0.2,200000.0
19306003230731,2023-08-15,2024-08-14,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,48000000.0,20640.0,Zone IIa,2.0,0.12,5760000.0
34303003230023,2023-02-03,2024-02-02,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
16245003230071,2023-10-01,2023-12-31,2023,Installation Industrielle,16,ALGER,105,BARAKI,1515451431.16,190988.401,Zone III,4.0,0.3,454635429.348
34303003230029,2023-02-09,2024-02-08,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
16324003230036,2023-06-09,2024-06-08,2023,Installation Industrielle,16,ALGER,105,BARAKI,7400000.0,2500.0,Zone III,4.0,0.3,2220000.0
09306003230365,2023-12-16,2024-12-15,2023,Installation Industrielle,9,BLIDA,352,GUERROUAOU,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
09306003230303,2023-10-11,2024-10-10,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
14301003230317,2023-11-12,2024-11-11,2023,Installation Industrielle,14,TIARET,1384,TIARET,8771482.0,0.0,Zone I,1.0,0.05,438574.10000000003
15304003230191,2023-05-28,2024-05-27,2023,Installation Industrielle,15,TIZI OUZOU,1504,TIZI RACHED,110000000.0,0.0,Zone IIa,2.0,0.12,13200000.0
25307003230099,2023-11-12,2024-11-11,2023,Installation Industrielle,25,CONSTANTINE,514,DIDOUCHE MOURAD,1020000.0,2500.0,Zone IIa,2.0,0.12,122400.0
44301003230104,2023-12-10,2024-12-09,2023,Installation Industrielle,44,AIN DEFLA,34,AIN-DEFLA,4732050.0,2500.0,Zone IIb,3.0,0.2,946410.0
19306003230518,2023-06-12,2024-06-11,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,25000000.0,10750.0,Zone IIa,2.0,0.12,3000000.0
16330013230046,2023-01-17,2024-01-16,2023,Installation Industrielle,9,BLIDA,352,GUERROUAOU,1000000.0,-2500.0,Zone III,4.0,0.3,300000.0
16245003230121,2024-01-01,2024-12-31,2024,Installation Industrielle,16,ALGER,147,ROUIBA,5069594438.0,2534797.22,Zone III,4.0,0.3,1520878331.3999999
14301003230239,2023-09-13,2024-09-12,2023,Installation Industrielle,14,TIARET,1384,TIARET,12970380.0,5188.15,Zone I,1.0,0.05,648519.0
19306023230012,2023-06-19,2024-06-18,2023,Installation Industrielle,19,SETIF,1149,BIR EL ARCH,8000000.0,3440.0,Zone IIa,2.0,0.12,960000.0
09306003240023,2024-01-17,2025-01-16,2024,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
09306003230335,2023-11-13,2024-11-12,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
26301003230290,2023-12-12,2024-12-11,2023,Installation Industrielle,26,MEDEA,838,MEDEA,15000000.0,7050.0,Zone IIb,3.0,0.2,3000000.0
15305013230065,2023-04-10,2024-04-09,2023,Installation Industrielle,15,TIZI OUZOU,1472,FREHA,2000000.0,2500.0,Zone IIa,2.0,0.12,240000.0
06309003230135,2023-12-13,2024-12-12,2023,Installation Industrielle,6,BEJAIA,297,TAZMALT,4000000.0,-2500.0,Zone IIa,2.0,0.12,480000.0
06309003230135,2023-12-13,2024-12-12,2023,Installation Industrielle,6,BEJAIA,297,TAZMALT,4000000.0,2500.0,Zone IIa,2.0,0.12,480000.0
34303003230148,2023-12-12,2024-12-11,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
19306003230835,2023-09-14,2024-09-13,2023,Installation Industrielle,19,SETIF,1158,EL EULMA,29000000.0,12470.0,Zone IIa,2.0,0.12,3480000.0
16330013230259,2023-06-20,2024-06-19,2023,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
16245003230098,2024-01-01,2024-12-31,2024,Installation Industrielle,19,SETIF,1182,SETIF,4720133677.75,0.0,Zone IIa,2.0,0.12,566416041.3299999
16350003230301,2023-11-15,2024-11-14,2023,Installation Industrielle,16,ALGER,118,CHERAGA ALGER,2000000.0,2500.0,Zone III,4.0,0.3,600000.0
42304003240004,2024-01-03,2025-01-02,2024,Installation Industrielle,42,TIPAZA,167,SIDI AMER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
26301003230209,2023-09-20,2024-09-19,2023,Installation Industrielle,26,MEDEA,838,MEDEA,7000000.0,3290.0,Zone IIb,3.0,0.2,1400000.0
09306003230124,2023-04-16,2024-04-15,2023,Installation Industrielle,9,BLIDA,342,BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
16331003230229,2023-07-26,2024-07-25,2023,Installation Industrielle,16,ALGER,137,LES EUCALYPTUS,14000000.0,7000.0,Zone III,4.0,0.3,4200000.0
06309003240005,2024-01-10,2025-01-09,2024,Installation Industrielle,6,BEJAIA,297,TAZMALT,2000000.0,2500.0,Zone IIa,2.0,0.12,240000.0
16330013230046,2023-01-17,2024-01-16,2023,Installation Industrielle,9,BLIDA,352,GUERROUAOU,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
15309003240015,2024-01-01,2024-12-31,2024,Installation Industrielle,15,TIZI OUZOU,1498,TIGZIRT,105743811.0,45469.84,Zone IIa,2.0,0.12,12689257.32
05303003230588,2023-12-20,2024-12-19,2023,Installation Industrielle,5,BATNA,172,ARRIS,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
09306003230276,2023-09-12,2024-09-11,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
23302003230288,2023-07-09,2024-07-08,2023,Installation Industrielle,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16308003230098,2023-05-24,2024-05-23,2023,Installation Industrielle,9,BLIDA,342,BLIDA,146000000.0,0.0,Zone III,4.0,0.3,43800000.0
19306003230565,2023-06-25,2024-06-24,2023,Installation Industrielle,19,SETIF,1162,GUELTA ZERGA,43000000.0,18490.0,Zone IIa,2.0,0.12,5160000.0
02301003230084,2023-09-20,2024-09-19,2023,Installation Industrielle,38,TISSEMSILT,1438,TISSEMSILT,54738769.8,23537.67,Zone IIa,2.0,0.12,6568652.375999999
09306003230147,2023-05-09,2024-05-08,2023,Installation Industrielle,9,BLIDA,340,BENI MERED,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
16301003230534,2023-11-29,2024-11-28,2023,Installation Industrielle,16,ALGER,151,SOUIDANIA,6000000.0,3000.0,Zone III,4.0,0.3,1800000.0
09306003240008,2024-01-07,2025-01-06,2024,Installation Industrielle,9,BLIDA,362,SOUMAA BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
21304003240014,2024-01-18,2025-01-17,2024,Installation Industrielle,21,SKIKDA,1277,SKIKDA,1800000.0,2500.0,Zone IIa,2.0,0.12,216000.0
09306003230071,2023-03-01,2024-02-29,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
35303043230256,2023-08-16,2024-08-15,2023,Installation Industrielle,35,BOUMERDES,461,LARBATACHE,7000000.0,3290.0,Zone IIb,3.0,0.2,1400000.0
16245003240022,2024-03-01,2025-02-28,2024,Installation Industrielle,16,ALGER,99,ALGER,7655659696.42,8268112.47,Zone III,4.0,0.3,2296697908.926
16331023230123,2023-07-11,2024-07-10,2023,Installation Industrielle,35,BOUMERDES,465,OULED MOUSSA,53400000.0,25098.0,Zone IIb,3.0,0.2,10680000.0
19306003230588,2023-07-04,2024-07-03,2023,Installation Industrielle,19,SETIF,1149,BIR EL ARCH,57000000.0,24510.0,Zone IIa,2.0,0.12,6840000.0
09306003230290,2023-10-02,2024-10-01,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
35302003230009,2023-02-19,2024-02-18,2023,Installation Industrielle,35,BOUMERDES,469,TAOURGA,1000000.0,2500.0,Zone IIb,3.0,0.2,200000.0
27303003230124,2023-08-09,2024-08-08,2023,Installation Industrielle,27,MOSTAGANEM,912,HASSI MAAMECHE,22000000.0,9460.0,Zone IIa,2.0,0.12,2640000.0
25310003230075,2023-06-19,2024-06-18,2023,Installation Industrielle,25,CONSTANTINE,516,HAMMA BOUZIANE,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
43306003230013,2023-04-01,2024-03-31,2023,Installation Industrielle,43,MILA,885,MILA,8000000.0,3440.0,Zone IIa,2.0,0.12,960000.0
09306003230186,2023-06-13,2024-06-12,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
34301003230388,2023-10-03,2024-10-02,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,13000000.0,5590.0,Zone IIa,2.0,0.12,1560000.0
28302003230066,2023-05-14,2024-05-13,2023,Installation Industrielle,28,M SILA,952,HAMMAM DHALAA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34303003230019,2023-01-30,2024-01-29,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
16331003230411,2024-01-01,2024-12-31,2024,Installation Industrielle,16,ALGER,141,OUED SMAR,294140000.0,147070.0,Zone III,4.0,0.3,88242000.0
16330003240034,2024-01-01,2024-12-31,2024,Installation Industrielle,12,TEBESSA,1344,TEBESSA,2100000000.0,840000.0,Zone I,1.0,0.05,105000000.0
09306003230198,2023-06-25,2024-06-24,2023,Installation Industrielle,9,BLIDA,358,OUED EL ALLEUG,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
09306003230148,2023-05-11,2024-05-10,2023,Installation Industrielle,9,BLIDA,360,OULED YAICH BLIDA,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
19306023230004,2023-01-30,2024-01-29,2023,Installation Industrielle,19,SETIF,1149,BIR EL ARCH,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
16331023230143,2023-08-02,2024-08-01,2023,Installation Industrielle,35,BOUMERDES,465,OULED MOUSSA,11000000.0,5170.0,Zone IIb,3.0,0.2,2200000.0
16245003230109,2024-01-17,2024-12-31,2024,Installation Industrielle,9,BLIDA,356,MOUZAIA,1780900059.07,0.0,Zone III,4.0,0.3,534270017.72099996
16245003230109,2024-01-17,2024-12-31,2024,Installation Industrielle,9,BLIDA,356,MOUZAIA,1780900059.07,0.0,Zone III,4.0,0.3,534270017.72099996
16301003230563,2023-12-20,2024-12-19,2023,Installation Industrielle,16,ALGER,111,BIRTOUTA,9000000.0,4500.0,Zone III,4.0,0.3,2700000.0
16331023230118,2023-06-27,2024-06-26,2023,Installation Industrielle,35,BOUMERDES,459,KHEMIS EL KHECHNA,151000000.0,70970.0,Zone IIb,3.0,0.2,30200000.0
34303003230013,2023-01-17,2024-01-16,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
34303003230050,2023-04-17,2024-04-16,2023,Installation Industrielle,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1000000.0,2500.0,Zone IIa,2.0,0.12,120000.0
14301003230239,2023-09-13,2024-09-12,2023,Installation Industrielle,14,TIARET,1384,TIARET,12970380.0,0.0,Zone I,1.0,0.05,648519.0
06309003230117,2024-01-01,2024-12-31,2024,Installation Industrielle,10,BOUIRA,412,CHORFA BOUIRA,2000000.0,2500.0,Zone IIa,2.0,0.12,240000.0
16340003230333,2023-10-09,2024-10-08,2023,Installation Industrielle,35,BOUMERDES,1265,HAMADI KROUMA,11500000.0,4945.0,Zone III,4.0,0.3,3450000.0
16331023230065,2023-06-26,2024-06-25,2023,Installation Industrielle,35,BOUMERDES,465,OULED MOUSSA,52866000.0,24847.02,Zone IIb,3.0,0.2,10573200.0
16330013230232,2023-05-23,2024-05-22,2023,Installation Industrielle,9,BLIDA,358,OUED EL ALLEUG,1000000.0,2500.0,Zone III,4.0,0.3,300000.0
16245003230102,2024-01-01,2024-12-31,2024,Installation Industrielle,16,ALGER,105,BARAKI,1515451431.16,757725.72,Zone III,4.0,0.3,454635429.348
